"","cpg","t","p.value","conf.int_0.025","conf.int_0.975","delta_M","UCSC_RefGene_Name","Regulatory_Feature_Group","Relation_to_Island"
"201","cg00249357",2.48203021998728,0.0420848027841115,0.00814853525602563,0.336380981099225,0.172264758177625,"NPTN","","OpenSea"
"202","cg00249576",-3.12358968197591,0.0167593079438351,-0.327146265840189,-0.0452410765063197,-0.186193671173254,"ZSCAN23","","OpenSea"
"203","cg00249997",-4.52495763613843,0.00271601544660624,-0.22955719168831,-0.0719811554529776,-0.150769173570644,"SEPT9","","Island"
"204","cg00251622",-2.63722181760535,0.0335586310337592,-0.137666950844568,-0.00750276501943945,-0.0725848579320037,"ACOX3","","OpenSea"
"205","cg00253847",2.55287870232244,0.0379438488074677,0.0143798245565489,0.375623680925124,0.195001752740836,"CAMSAP1","Gene_Associated_Cell_type_specific","OpenSea"
"206","cg00254258",2.53278514893335,0.0390736259789517,0.032192301854144,0.937547814137578,0.484870057995861,"PRDM16","","Island"
"207","cg00255799",2.58630078919532,0.0361390015299868,0.021751587371212,0.485800074999873,0.253775831185543,"HSBP1","Promoter_Associated","N_Shore"
"208","cg00256144",-2.8669738132539,0.0240960411882864,-0.273621424681009,-0.0262737314766599,-0.149947578078835,"NA","","OpenSea"
"209","cg00256380",-2.44046509019401,0.044728428772546,-0.327340824983254,-0.00516656422165819,-0.166253694602456,"CHRNA3","","S_Shore"
"210","cg00258199",2.42275612588551,0.0459060528761823,0.00469285672028245,0.386474553768327,0.195583705244305,"NA","","OpenSea"
"211","cg00259279",-2.44299451168886,0.0445627752476227,-0.399294760599576,-0.00650900909244066,-0.202901884846008,"NA","","N_Shore"
"212","cg00260807",2.37357473146047,0.0493461174003408,0.000687790034421164,0.364101823569644,0.182394806802033,"NA","","N_Shore"
"213","cg00261337",-2.81354145083095,0.0260133081227917,-0.437660187130828,-0.0379426222943893,-0.237801404712609,"TARSL2","","OpenSea"
"214","cg00263210",2.74270754624206,0.0288054115987538,0.0319135642556706,0.431103843549692,0.231508703902681,"SNORD74","Promoter_Associated","S_Shore"
"215","cg00263370",2.56889166227174,0.0370677445010242,0.014902445170927,0.359927460586529,0.187414952878728,"CAST","","OpenSea"
"216","cg00264597",-2.44000381656625,0.0447587060282896,-0.512783052353346,-0.00804502718292012,-0.260414039768133,"NA","Unclassified_Cell_type_specific","OpenSea"
"217","cg00265276",2.43827215002847,0.0448725578104511,0.00552562426937911,0.360349738197702,0.18293768123354,"NA","","OpenSea"
"218","cg00266637",2.86403971097535,0.024197363024595,0.022268690079965,0.233143558388565,0.127706124234265,"ARHGAP36","","OpenSea"
"219","cg00266968",-2.59139733620949,0.0358717028530841,-0.432952922782289,-0.0198106622527239,-0.226381792517506,"MAD1L1","","N_Shelf"
"220","cg00267422",-3.91612729384166,0.0057777266584525,-0.475582133530894,-0.117480706198091,-0.296531419864493,"CIC","Promoter_Associated","Island"
"221","cg00274279",-2.43056768814479,0.0453827191285872,-0.720136096243837,-0.00990330513736729,-0.365019700690602,"NA","Unclassified_Cell_type_specific","Island"
"222","cg00274909",-2.92460305181776,0.0221940938604087,-0.440081408474337,-0.0465921097699608,-0.243336759122149,"NTM","","OpenSea"
"223","cg00275626",3.29397474164433,0.0132299444465803,0.0396021673244031,0.241128386492212,0.140365276908308,"COL4A2","","Island"
"224","cg00276431",-3.02178330751106,0.0193375606738933,-0.337846013409943,-0.0412183008400443,-0.189532157124993,"RPH3AL","","N_Shelf"
"225","cg00277246",2.56454418447591,0.0373035120384679,0.0107863267018234,0.265944572674673,0.138365449688248,"MYH9","Gene_Associated","OpenSea"
"226","cg00277397",2.43752583163478,0.0449217176468526,0.0066241388846485,0.43634320515278,0.221483672018714,"CALN1","","N_Shore"
"227","cg00280761",-2.98897614951022,0.0202556876944327,-0.348542616146476,-0.0406480177062386,-0.194595316926357,"DGCR14","Promoter_Associated","Island"
"228","cg00281676",-2.5362413617456,0.0388768473998798,-0.286244374193423,-0.0100236236151586,-0.148133998904291,"NA","","OpenSea"
"229","cg00282426",3.28285649136359,0.01343407145067,0.0616944381418903,0.379444476313318,0.220569457227604,"VAV2","","N_Shore"
"230","cg00283876",3.882024141454,0.00603719345363436,0.0561405754568903,0.23111273290957,0.14362665418323,"BCL7C","","S_Shore"
"231","cg00284146",2.54068147958712,0.0386255533933064,0.0142694335054241,0.397574895119334,0.205922164312379,"OAF","","N_Shore"
"232","cg00284413",-2.38993895746766,0.0481731289740638,-0.525809017329313,-0.00279956328999544,-0.264304290309654,"FRMD5","","OpenSea"
"233","cg00286878",2.62298525508908,0.0342601650672383,0.0111159641653472,0.21459155134384,0.112853757754594,"MEST","Unclassified","Island"
"234","cg00287071",3.04273350086185,0.0187744423120836,0.0545050341331526,0.434632353393491,0.244568693763322,"ATXN7","Promoter_Associated","OpenSea"
"235","cg00287413",2.85092747744629,0.024655677012724,0.0305418353577891,0.32755802088043,0.17904992811911,"CYP24A1","","N_Shore"
"236","cg00287711",-3.82751319361345,0.00647869345605836,-0.906211219120329,-0.21409188399274,-0.560151551556534,"TMEM126B","Promoter_Associated","N_Shore"
"237","cg00287737",-2.45354024833551,0.0438788928433754,-0.235390713911333,-0.00434397786786241,-0.119867345889597,"GAK","","Island"
"238","cg00289293",3.35972791021965,0.0120888201854101,0.0320060132555382,0.184115181953157,0.108060597604348,"LOC101927257","","OpenSea"
"239","cg00293519",-3.009227327544,0.0196836219536585,-0.377405212977855,-0.0452704280315514,-0.211337820504703,"FN1","","OpenSea"
"240","cg00294965",3.91602263491694,0.00577850407836879,0.0708250678966591,0.28672663769242,0.17877585279454,"CALN1","","OpenSea"
"241","cg00295654",-2.44690985744132,0.0443075986459767,-0.274178856540464,-0.00468893554738191,-0.139433896043923,"NA","","OpenSea"
"242","cg00296079",2.80130063484371,0.0264747211558286,0.0223277997714762,0.264140083876623,0.143233941824049,"F11R","Promoter_Associated","Island"
"243","cg00303548",2.41257763553932,0.0465972612955443,0.00141604563116536,0.14106899878037,0.0712425222057675,"HS6ST3","","Island"
"244","cg00306006",2.50055213843082,0.0409591148701234,0.0106365060345957,0.380705381622819,0.195670943828707,"DVL3","","OpenSea"
"245","cg00306510",-2.61754943949893,0.0345320338401293,-1.61092800933804,-0.0817804225078754,-0.846354215922959,"TLR3","","OpenSea"
"246","cg00310014",-3.60378005708155,0.00869590993777229,-0.346986905753816,-0.0720411715520874,-0.209514038652952,"MTMR3","","OpenSea"
"247","cg00310386",2.96911031116178,0.0208340163461983,0.0261799385278422,0.231000931727529,0.128590435127686,"NA","","OpenSea"
"248","cg00310463",-2.46547710382115,0.0431178034888551,-0.30016869088802,-0.00626754314208742,-0.153218117015054,"KY","","S_Shore"
"249","cg00312762",2.50800308691704,0.0405150777579466,0.0138811512569678,0.471741013600266,0.242811082428617,"CSMD2","","S_Shore"
"250","cg00313094",-2.82614120464807,0.0255471832437848,-0.459258065492224,-0.0408331651350581,-0.250045615313641,"CYP7B1","","OpenSea"
"251","cg00313784",3.34238113682677,0.0123792217284783,0.0802611211751727,0.46847090308926,0.274366012132216,"CAMTA1","","S_Shore"
"252","cg00314230",-2.69044913750875,0.0310655336344866,-0.338209905065613,-0.0217993281702363,-0.180004616617925,"C21orf2","Promoter_Associated","Island"
"253","cg00317728",2.88353570199045,0.023532443072133,0.0139937403086056,0.141529710767003,0.0777617255378044,"MEST","Promoter_Associated","Island"
"254","cg00320556",-2.86192104725529,0.0242708048146948,-0.546501581661727,-0.0519986855265119,-0.299250133594119,"TIAL1","","S_Shore"
"255","cg00321129",2.68981306046706,0.0310941577972112,0.0170331626917216,0.264747896305092,0.140890529498407,"NA","","OpenSea"
"256","cg00321480",-2.52651459038015,0.0394332716765813,-0.676861024084533,-0.0224032201990827,-0.349632122141808,"NA","","Island"
"257","cg00321703",3.60548590199959,0.00867617352971805,0.0493479135183906,0.237425727080981,0.143386820299686,"NA","Promoter_Associated","Island"
"258","cg00322942",-2.36966091223613,0.0496309620596614,-0.196914235239392,-0.000209491009608646,-0.0985618631245005,"HELQ","Promoter_Associated","Island"
"259","cg00323359",3.99823581438401,0.00520158250153634,0.0971633525884068,0.378447869825837,0.237805611207122,"KIF18B","Promoter_Associated","Island"
"260","cg00324748",-2.71770326358247,0.0298645650351789,-0.507926190046472,-0.0352866037873026,-0.271606396916887,"NA","","OpenSea"
"261","cg00327697",-2.55252715849329,0.0379633213396839,-0.38649341408716,-0.0147693715218762,-0.200631392804518,"NA","","OpenSea"
"262","cg00330170",-2.97018693456816,0.0208022299315075,-0.484159926148522,-0.0549577433271161,-0.269558834737819,"MEGF8","","Island"
"263","cg00331548",2.86211403145709,0.0242641054590502,0.0250138667400265,0.262801247762042,0.143907557251034,"MAP1B","","OpenSea"
"264","cg00333669",2.74734996170881,0.0286131306994133,0.0397642539077373,0.531121466927077,0.285442860417407,"EFR3B","","N_Shelf"
"265","cg00333848",-2.82734624254473,0.0255030656476531,-0.274991652753474,-0.0245079753825511,-0.149749814068013,"MICB","","OpenSea"
"266","cg00334424",-3.45171998155161,0.0106664446691031,-0.444373217822785,-0.0830549582760949,-0.26371408804944,"TEX41","","OpenSea"
"267","cg00334863",3.0875286927505,0.017628032924519,0.0342159301201478,0.258056907008693,0.146136418564421,"NFAM1","","OpenSea"
"268","cg00335428",2.95513987629352,0.0212511772605148,0.0459832390117982,0.41424811664036,0.230115677826079,"MB21D2","","OpenSea"
"269","cg00335715",-2.9489217695722,0.0214396863573402,-0.196979797376682,-0.0216606398515864,-0.109320218614134,"NA","Unclassified_Cell_type_specific","N_Shore"
"270","cg00335908",-2.85951711181455,0.0243544198281598,-0.436121875114947,-0.0413146557810875,-0.238718265448017,"CBFA2T3","","N_Shelf"
"271","cg00337905",2.68280114979092,0.0314115322419241,0.0403965919066711,0.640834659190405,0.340615625548538,"ZNF271","NonGene_Associated","N_Shore"
"272","cg00338113",2.63171454564229,0.0338282231948675,0.0190547154829573,0.356448049063625,0.187751382273291,"NA","","OpenSea"
"273","cg00339104",-3.5209830153738,0.00971480626627205,-0.528447895127085,-0.103825370435697,-0.316136632781391,"KBTBD2","","N_Shore"
"274","cg00339300",-3.21047850323445,0.014848215912881,-0.462392118513326,-0.0701541041609402,-0.266273111337133,"NA","Unclassified","Island"
"275","cg00342737",2.4811084388517,0.0421416510161251,0.00816148249737286,0.339517006304925,0.173839244401149,"ABL2","","OpenSea"
"276","cg00343839",3.84744945215874,0.00631327190886296,0.0889696162525734,0.372724858833346,0.23084723754296,"LOC728392","Unclassified","Island"
"277","cg00343906",-2.76656834201638,0.027831330116199,-0.293859050376443,-0.023018997350326,-0.158439023863385,"NADK","","OpenSea"
"278","cg00344443",-2.79222013260131,0.0268225573059324,-0.450826071408288,-0.0373816537447383,-0.244103862576513,"NA","","Island"
"279","cg00344578",-3.77778252504322,0.00691226803649462,-0.238196148398466,-0.0548008085517368,-0.146498478475101,"ZNF623","","OpenSea"
"280","cg00345372",3.23557809931033,0.0143405518909583,0.0505920514472442,0.325305096469074,0.187948573958159,"NA","","OpenSea"
"281","cg00346623",2.91949559606027,0.0223560721693923,0.0579675684590886,0.552033515641044,0.305000542050066,"BTBD9","","OpenSea"
"282","cg00347198",-2.53620910864235,0.0388786789774321,-0.518337502541727,-0.0181477025925208,-0.268242602567124,"GALR2","","Island"
"283","cg00348222",4.85379725587755,0.00184825136073246,0.09940074286592,0.288254958143439,0.19382785050468,"NA","","OpenSea"
"284","cg00350296",-2.82689464004933,0.0255195898539547,-0.194177995650111,-0.0172902650173152,-0.105734130333713,"CD248","","S_Shore"
"285","cg00352576",-3.80501738986454,0.00667104098681454,-0.272845282098845,-0.0636997243898541,-0.168272503244349,"NA","","N_Shore"
"286","cg00352780",4.28099995022805,0.00365088318355428,0.14042339949677,0.486961477784479,0.313692438640625,"GSS","Promoter_Associated","S_Shore"
"287","cg00355673",2.64141969833149,0.0333546385506239,0.0196841267797373,0.356001534477067,0.187842830628402,"ATXN3","Promoter_Associated","Island"
"288","cg00358104",2.43513347777059,0.0450796746393213,0.00260116477624901,0.177068469148501,0.0898348169623751,"DAAM1","","OpenSea"
"289","cg00359087",2.60927970496095,0.0349499479000911,0.0158410688555569,0.322052723419677,0.168946896137617,"EGFL8","","S_Shore"
"290","cg00359435",2.67710971531238,0.0316716240451669,0.0151881277712381,0.245049797729662,0.13011896275045,"UQCRB","Promoter_Associated","OpenSea"
"291","cg00361380",-3.24771793383611,0.0141017058841309,-0.18100866532541,-0.0284814438426746,-0.104745054584042,"VPS13C","","OpenSea"
"292","cg00362567",-2.40882404960333,0.0468548478275383,-0.400108038090464,-0.00370480486015999,-0.201906421475312,"NA","","OpenSea"
"293","cg00365304",2.64216957433365,0.0333183350507685,0.01256129220626,0.226600108562018,0.119580700384139,"ANGPT4","","N_Shelf"
"294","cg00365413",2.74825469408741,0.0285758150011006,0.0148477840235126,0.197885553164588,0.10636666859405,"ISM2","","OpenSea"
"295","cg00365646",3.21644828320301,0.0147257528793669,0.0842095196603342,0.55173301046253,0.317971265061432,"NA","","OpenSea"
"296","cg00365963",2.7157397232702,0.0299494455757252,0.0324959552514895,0.470190845193239,0.251343400222364,"TFIP11","","Island"
"297","cg00366186",-2.52583654159401,0.0394723653816181,-0.765978478344464,-0.0252502064340439,-0.395614342389254,"ATF6B","Promoter_Associated","N_Shore"
"298","cg00367721",2.70438432508323,0.0304452918344754,0.0543850332542857,0.811390806390715,0.432887919822501,"NA","","OpenSea"
"299","cg00369716",-3.09382500054973,0.0174729624216311,-0.42035492068062,-0.0561557154475207,-0.23825531806407,"PPRC1","Promoter_Associated","Island"
"300","cg00371355",-4.15764018705916,0.00425427889287592,-0.465323197697526,-0.127920589001184,-0.296621893349355,"CRAMP1L","","OpenSea"
"301","cg00371849",2.83161070525909,0.0253475820701979,0.0243653987248857,0.271117792813657,0.147741595769272,"SPNS3","Unclassified_Cell_type_specific","OpenSea"
"302","cg00372369",-2.67448217257771,0.0317924567623775,-0.755631076097779,-0.0464642447613725,-0.401047660429576,"ARID1B","","OpenSea"
"303","cg00373148",2.38192180413972,0.0487441931032225,0.00148346030679263,0.407069881645791,0.204276670976292,"GNAT1","","N_Shelf"
"304","cg00373616",3.12512048182228,0.0167234545385082,0.0264178656067263,0.190700930284464,0.108559397945595,"PLCH2","","N_Shore"
"305","cg00374562",4.63550834077583,0.00238216974570283,0.092056511552719,0.283769563549927,0.187913037551323,"NA","","OpenSea"
"306","cg00376321",2.64598378405524,0.0331343147153158,0.0116419421508292,0.207326222008412,0.10948408207962,"NA","","OpenSea"
"307","cg00376910",2.48085298823082,0.0421574192031718,0.00360198391967282,0.1501636480429,0.0768828159812864,"RLBP1","","OpenSea"
"308","cg00377173",-3.15062604805954,0.0161379605100059,-0.242151535481571,-0.0345100460658508,-0.138330790773711,"NA","Promoter_Associated_Cell_type_specific","OpenSea"
"309","cg00379559",2.61846298298454,0.0344861872310912,0.0173185686316808,0.339979394777584,0.178648981704633,"ZFPM1","","S_Shore"
"310","cg00380166",2.38524686305207,0.0485065123337917,0.00151538327696245,0.349028311427494,0.175271847352228,"NA","","S_Shelf"
"311","cg00380408",-3.45730316115237,0.0105861255924697,-0.437523873623292,-0.0821159515129655,-0.259819912568129,"LEKR1","","OpenSea"
"312","cg00381753",2.58998024615922,0.0359458184419905,0.00976061580772978,0.214593763413518,0.112177189610624,"ZC3H18","","OpenSea"
"313","cg00382227",2.4036933206723,0.0472093020890513,0.00197495152955079,0.241039684451221,0.121507317990386,"PDIA2","","Island"
"314","cg00383923",-4.21075030023941,0.00398203540186487,-0.424119234414511,-0.119077257152829,-0.27159824578367,"PTPRR","","OpenSea"
"315","cg00384910",-2.76785555514789,0.0277797729939977,-0.704418102701155,-0.0553423375240475,-0.379880220112601,"TNFAIP8L1","Promoter_Associated","N_Shore"
"316","cg00385596",2.53347955647729,0.0390340075591662,0.00989547456706765,0.287044944739912,0.14847020965349,"PRKRIR","","N_Shelf"
"317","cg00386925",-2.49279909338818,0.0414264879084324,-0.312946642542362,-0.00825785268226936,-0.160602247612316,"FOXP1","","OpenSea"
"318","cg00387771",-2.98425188745474,0.0203916601119244,-0.456248086620315,-0.0528529575054674,-0.254550522062891,"HELLS","","Island"
"319","cg00391481",2.77867244058587,0.0273504583294771,0.0282904176723776,0.351422891109717,0.189856654391047,"FAM91A1","Promoter_Associated","Island"
"320","cg00391575",-4.03945501912995,0.00493627567087677,-0.440101958704329,-0.115097935258412,-0.27759994698137,"NA","","Island"
"321","cg00392135",-3.25012643839023,0.0140548279355513,-0.342512986797037,-0.0540177143317148,-0.198265350564376,"NA","","OpenSea"
"322","cg00393263",2.64675808150094,0.0330970873662379,0.0125189093642016,0.222366248095038,0.11744257872962,"GJC2","","OpenSea"
"323","cg00394101",-5.45241448060174,0.000953540841515913,-0.558562513366566,-0.220636475032506,-0.389599494199536,"CLEC4E","","OpenSea"
"324","cg00394254",-2.4252118361242,0.0457408690844153,-0.354066101307871,-0.00447865218137866,-0.179272376744625,"NA","","OpenSea"
"325","cg00394301",3.15647144938712,0.0160068806222064,0.0284636791961512,0.198460886496383,0.113462282846267,"RDH12","","OpenSea"
"326","cg00395130",-2.55910502095898,0.037600672160773,-0.203180282271127,-0.00802535140110382,-0.105602816836115,"NA","","OpenSea"
"327","cg00395506",-2.81136391526147,0.0260947674706291,-0.5568551152754,-0.0480621784461136,-0.302458646860757,"NA","Unclassified","OpenSea"
